Filename,Benchmark_Satisfiability,Post_Transform_Satisfiability,Pre_Transform_Solving_Time,Post_Transform_Solving_Time,Post_Transform_Solving_Time_second
NUM874-1.smt2,sat,sat,0.0162882804870605,0.0150978565216064,0.0104649066925048
Problem17_label54_false-unreach-call.c_1.smt2,sat,unknown,0.0257518291473388,0.0175898075103759,0.0140571594238281
103.smt2,sat,sat,0.0189371109008789,0.0199439525604248,0.0302808284759521
142.smt2,sat,sat,0.0069849491119384,0.0194830894470214,0.0175449848175048
011.smt2,sat,sat,0.0184342861175537,0.0189449787139892,0.0171263217926025
061.smt2,sat,sat,0.0170581340789794,0.0196349620819091,0.0211610794067382
178.smt2,sat,sat,0.0203299522399902,0.0230970382690429,0.0130391120910644
139.smt2,sat,sat,0.0176091194152832,0.0184080600738525,0.0182089805603027
Problem17_label54_false-unreach-call.c_12.smt2,sat,unknown,0.0237572193145751,0.0197799205780029,0.0185048580169677
NUM870-1.smt2,sat,sat,0.01531982421875,0.0168509483337402,0.0173530578613281
108.smt2,sat,sat,0.0211739540100097,0.0184440612792968,0.0195529460906982
Problem17_label54_false-unreach-call.c_6.smt2,sat,unknown,0.0177400112152099,0.0096242427825927,0.0167069435119628
